year,month,day,hour,doy,index,tto,tts,psi,LST_Day_1km,Emis_31,Emis_32
2021,3,4,11,63,1499.0,37.0,54.8410785990902,72.21788935032163,-1.5499999999999545,0.992,0.99
2021,3,9,11,68,1619.0,53.0,52.98955553901554,71.42008207281592,6.470000000000027,0.992,0.99
2021,3,13,11,72,1715.0,29.0,51.48589690704091,70.74172272373951,5.830000000000041,0.988,0.986
2021,3,20,11,79,1883.0,37.0,48.83037711718486,69.47083808965823,6.7900000000000205,0.984,0.984
2021,3,21,10,80,1906.0,43.0,53.620281211875515,51.12285768665177,1.3900000000000432,0.986,0.986
2021,3,22,11,81,1931.0,21.0,48.07057442490838,69.08869652790622,8.770000000000039,0.984,0.984
2021,3,29,11,88,2099.0,29.0,45.427029002461204,67.68784914732001,5.250000000000057,0.984,0.984
2021,4,6,10,96,2290.0,43.0,48.25419966350872,46.57444940244298,16.230000000000018,0.984,0.984
2021,4,7,11,97,2315.0,20.0,42.11367230178992,65.75392591843055,13.450000000000045,0.986,0.986
2021,4,18,11,108,2579.0,9.0,38.30371629692593,63.22754440402255,13.970000000000027,0.986,0.986
2021,4,25,11,115,2747.0,1.0,36.07470871922099,61.56122892886472,8.330000000000041,0.986,0.986
2021,5,5,11,125,2987.0,49.0,33.226532833521254,59.17382464891034,8.230000000000018,0.982,0.982
2021,5,9,11,129,3083.0,21.0,32.21340427917286,58.24057507935234,12.57000000000005,0.986,0.986
2021,5,13,10,133,3178.0,19.0,38.45458574825283,35.6423377702903,16.250000000000057,0.984,0.984
2021,5,16,11,136,3251.0,29.0,30.63166015912968,56.678122144452544,20.79000000000002,0.986,0.986
2021,5,31,10,151,3610.0,37.0,35.78095169411216,31.697331579720583,13.07000000000005,0.986,0.986
2021,6,10,11,161,3851.0,21.0,27.1808595268203,52.70956875585193,26.670000000000016,0.986,0.986
2021,6,15,11,166,3971.0,43.0,26.927301549697436,52.38074485061853,20.670000000000016,0.984,0.984
2021,7,5,11,186,4451.0,11.0,27.404687636845512,52.995016058507446,22.77000000000004,0.986,0.984
2021,7,13,10,194,4642.0,54.0,35.88871158992841,31.868095012785602,21.230000000000018,0.982,0.98
2021,7,18,10,199,4762.0,37.0,36.49855592621992,32.8144527124866,23.610000000000014,0.986,0.986
2021,7,22,11,203,4859.0,57.0,29.660394522038427,55.64639942479579,19.470000000000027,0.982,0.976
2021,7,24,11,205,4907.0,49.0,30.033135179339347,56.04938121227758,20.450000000000045,0.982,0.984
2021,7,26,11,207,4955.0,37.0,30.427561046798825,56.46618682244818,25.610000000000014,0.986,0.986
2021,7,27,10,208,4978.0,43.0,37.902328971051425,34.873601117497074,19.53000000000003,0.988,0.986
2021,7,28,11,209,5003.0,21.0,30.843326598337,56.895297884810844,24.890000000000043,0.986,0.984
2021,7,30,11,211,5051.0,1.0,31.280055307878484,57.33522961983661,20.010000000000048,0.986,0.986
2021,7,31,11,212,5075.0,53.0,31.506154616584617,57.55880072180267,21.77000000000004,0.982,0.98
2021,8,1,10,213,5098.0,20.0,38.84757148300173,36.17632251601937,16.690000000000055,0.986,0.986
2021,8,3,10,215,5146.0,37.0,39.257635605927845,36.72248175554195,22.230000000000018,0.986,0.984
2021,8,11,11,223,5339.0,37.0,34.3156184027286,60.12514749009236,21.57000000000005,0.986,0.986
2021,8,18,11,230,5507.0,43.0,36.38390570309764,61.80200577219267,24.53000000000003,0.986,0.984
2021,8,19,10,231,5530.0,37.0,43.14654430607691,41.41978101034593,23.29000000000002,0.986,0.986
2021,8,21,10,233,5578.0,49.0,43.701910319003474,42.02925694756826,21.470000000000027,0.984,0.982
2021,8,23,10,235,5626.0,59.0,44.2708794573361,42.63995581295114,22.410000000000025,0.982,0.978
2021,8,28,10,240,5746.0,43.0,45.74872204765879,44.165718617837655,17.05000000000001,0.984,0.984
