year,month,day,hour,doy,wind_u
2020,3,15,3,75,2.1384509923789023
2020,3,15,4,75,2.100136202806371
2020,3,15,5,75,2.0809217174820827
2020,3,15,6,75,2.0480211442757064
2020,3,15,7,75,2.020024882904105
2020,3,15,8,75,2.0226807660153954
2020,3,15,9,75,2.017455808693096
2020,3,15,10,75,2.031943510293993
2020,3,15,11,75,2.05634463189451
2020,3,15,12,75,2.1022391679672245
2020,3,15,13,75,2.1618870492681914
2020,3,15,14,75,2.214478383657153
2020,3,15,15,75,2.2014703436718506
2020,3,15,16,75,2.1656941278859057
2020,3,15,17,75,2.1050561558844407
2020,3,15,18,75,2.0503782796400842
2020,3,15,19,75,1.970783902828679
2020,3,15,20,75,1.9145653641198817
2020,3,15,21,75,1.8649286605891218
2020,3,15,22,75,1.832161820012907
2020,3,15,23,75,1.7990133331003233
2020,3,16,0,76,1.761043432942421
2020,3,16,1,76,1.7218284898183305
2020,3,16,2,76,1.6844490465947692
2020,3,16,3,76,1.662753860084082
2020,3,16,4,76,1.6530398659364578
2020,3,16,5,76,1.628076441639528
2020,3,16,6,76,1.5883570684192123
2020,3,16,7,76,1.5660972330256182
2020,3,16,8,76,1.5966258116864878
2020,3,16,9,76,1.6493368015866472
2020,3,16,10,76,1.7208563865476199
2020,3,16,11,76,1.800544610818788
2020,3,16,12,76,1.807906944037187
2020,3,16,13,76,1.7813668824162403
2020,3,16,14,76,1.7462859198947056
2020,3,16,15,76,1.7393490284938982
2020,3,16,16,76,1.7564668051546501
2020,3,16,17,76,1.7039779209092631
2020,3,16,18,76,1.6253994428497913
2020,3,16,19,76,1.6507945654616307
2020,3,16,20,76,1.7429324373325112
2020,3,16,21,76,1.797443734335789
2020,3,16,22,76,1.797529761173905
2020,3,16,23,76,1.7545257268618877
2020,3,17,0,77,1.7088055906518993
